Geography,BusinessLine,Account,SubCategory,Period,Value
FRA,Digital Workplace,MIN INTERIEUR (FR),Contra-accounts,001.2024,-6.2784
FRA,Digital Workplace,MIN INTERIEUR (FR),OM,001.2024,-6.2784
FRA,Digital Workplace,ORANGE,Revenue Total,001.2024,559.72781
FRA,Digital Workplace,ORANGE,Revenue External,001.2024,559.72781
FRA,Digital Workplace,ORANGE,ER Sales of Service,001.2024,609.47264
FRA,Digital Workplace,ORANGE,ER Value Added Resale,001.2024,-49.74483
FRA,Digital Workplace,ORANGE,COGS,001.2024,-32.65023
FRA,Digital Workplace,ORANGE,COGS - Purchase for reselling,001.2024,-32.65023
FRA,Digital Workplace,ORANGE,Personnel Costs,001.2024,-564.98337
FRA,Digital Workplace,ORANGE,Personnel Expenses,001.2024,-31.64541
FRA,Digital Workplace,ORANGE,Personnel Expenses Direct,001.2024,-31.64541
FRA,Digital Workplace,ORANGE,Subco Direct,001.2024,-124.49026
FRA,Digital Workplace,ORANGE,Subco Direct Internal,001.2024,-124.49026
FRA,Digital Workplace,ORANGE,Outsourced Services Direct,001.2024,3.08251
FRA,Digital Workplace,ORANGE,Outsourced Services Direct External,001.2024,3.08251
FRA,Digital Workplace,ORANGE,Contra-accounts,001.2024,-411.93021
FRA,Digital Workplace,ORANGE,Non Personnel Costs,001.2024,-12.56163
FRA,Digital Workplace,ORANGE,Other Lease,001.2024,-11.76034
FRA,Digital Workplace,ORANGE,Telecom costs,001.2024,-0.021
FRA,Digital Workplace,ORANGE,Other means of production,001.2024,-0.04398
FRA,Digital Workplace,ORANGE,Travel expenses,001.2024,-0.73631
FRA,Digital Workplace,ORANGE,Non-CH,001.2024,-10.12223
FRA,Digital Workplace,ORANGE,Dep of fixed assets,001.2024,-10.12223
FRA,Digital Workplace,ORANGE,OM,001.2024,-60.58965
FRA,Digital Workplace,GENERALI,Revenue Total,001.2024,80.7066
FRA,Digital Workplace,GENERALI,Revenue External,001.2024,80.7066
FRA,Digital Workplace,GENERALI,ER Sales of Service,001.2024,31.428
FRA,Digital Workplace,GENERALI,ER Other,001.2024,49.2786
FRA,Digital Workplace,GENERALI,Personnel Costs,001.2024,-40.70751
FRA,Digital Workplace,GENERALI,Contra-accounts,001.2024,-40.70751
FRA,Digital Workplace,GENERALI,Non-CH,001.2024,-2.4304
FRA,Digital Workplace,GENERALI,Dep of fixed assets,001.2024,-2.4304
FRA,Digital Workplace,GENERALI,OM,001.2024,37.56869
FRA,Digital Workplace,JOHNSON & JOHNSON,Revenue Total,001.2024,5.6243
FRA,Digital Workplace,JOHNSON & JOHNSON,Revenue External,001.2024,5.6243
FRA,Digital Workplace,JOHNSON & JOHNSON,ER Sales of Service,001.2024,5.6243
FRA,Digital Workplace,JOHNSON & JOHNSON,Personnel Costs,001.2024,-5.27318
FRA,Digital Workplace,JOHNSON & JOHNSON,Contra-accounts,001.2024,-5.27318
FRA,Digital Workplace,JOHNSON & JOHNSON,OM,001.2024,0.35112
FRA,Digital Workplace,LVMH,Revenue Total,001.2024,21.25
FRA,Digital Workplace,LVMH,Revenue External,001.2024,21.25
FRA,Digital Workplace,LVMH,ER Sales of Service,001.2024,21.25
FRA,Digital Workplace,LVMH,Personnel Costs,001.2024,-48.11129
FRA,Digital Workplace,LVMH,Outsourced Services Direct,001.2024,-25.10426
FRA,Digital Workplace,LVMH,Outsourced Services Direct Internal,001.2024,-25.10426
FRA,Digital Workplace,LVMH,Contra-accounts,001.2024,-23.00703
FRA,Digital Workplace,LVMH,Non-CH,001.2024,-0.665
FRA,Digital Workplace,LVMH,Dep of fixed assets,001.2024,-0.665
FRA,Digital Workplace,LVMH,OM,001.2024,-27.52629
FRA,Digital Workplace,OTIS,Revenue Total,001.2024,100.23669
FRA,Digital Workplace,OTIS,Revenue External,001.2024,100.23669
FRA,Digital Workplace,OTIS,ER Sales of Service,001.2024,41.78939
FRA,Digital Workplace,OTIS,ER Value Added Resale,001.2024,58.4473
FRA,Digital Workplace,OTIS,COGS,001.2024,-4.44094
FRA,Digital Workplace,OTIS,COGS - Purchase for reselling,001.2024,-4.44094
FRA,Digital Workplace,OTIS,Personnel Costs,001.2024,-26.35295
FRA,Digital Workplace,OTIS,Outsourced Services Direct,001.2024,-26.35295
FRA,Digital Workplace,OTIS,Outsourced Services Direct External,001.2024,-26.35295
FRA,Digital Workplace,OTIS,Non Personnel Costs,001.2024,-66.37799
FRA,Digital Workplace,OTIS,Maintenance,001.2024,-6.14663
FRA,Digital Workplace,OTIS,Other Lease,001.2024,-57.80154
FRA,Digital Workplace,OTIS,Telecom costs,001.2024,-0.048
FRA,Digital Workplace,OTIS,Other means of production,001.2024,-2.38182
FRA,Digital Workplace,OTIS,Non-CH,001.2024,-0.05779
FRA,Digital Workplace,OTIS,Dep of fixed assets,001.2024,-0.05779
FRA,Digital Workplace,OTIS,OM,001.2024,3.00702
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,Revenue Total,001.2024,48.96553
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,Revenue External,001.2024,48.96553
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,ER Sales of Service,001.2024,48.96553
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,Personnel Costs,001.2024,-40.15548
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,Contra-accounts,001.2024,-40.15548
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,Non Personnel Costs,001.2024,-5.27162
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,Other Lease,001.2024,-5.27162
FRA,Digital Workplace,CAISSE DES DEPOTS GROUPE,OM,001.2024,3.53843
FRA,Digital Workplace,PWC,Revenue Total,001.2024,740.9537
FRA,Digital Workplace,PWC,Revenue External,001.2024,740.9537
FRA,Digital Workplace,PWC,ER Sales of Service,001.2024,740.9537
FRA,Digital Workplace,PWC,Personnel Costs,001.2024,-214.19201
FRA,Digital Workplace,PWC,Personnel Expenses,001.2024,-20.29162
FRA,Digital Workplace,PWC,Personnel Expenses Direct,001.2024,-20.29162
FRA,Digital Workplace,PWC,Outsourced Services Direct,001.2024,92.48939
FRA,Digital Workplace,PWC,Outsourced Services Direct Internal,001.2024,-2.69718
FRA,Digital Workplace,PWC,Outsourced Services Direct External,001.2024,95.18657
FRA,Digital Workplace,PWC,Contra-accounts,001.2024,-286.38978
FRA,Digital Workplace,PWC,Non Personnel Costs,001.2024,-216.03254
FRA,Digital Workplace,PWC,Maintenance,001.2024,-4.88209
FRA,Digital Workplace,PWC,Other Lease,001.2024,-9.50101
FRA,Digital Workplace,PWC,Telecom costs,001.2024,-0.48723
FRA,Digital Workplace,PWC,Other means of production,001.2024,-200.76993
FRA,Digital Workplace,PWC,Travel expenses,001.2024,-0.33148
FRA,Digital Workplace,PWC,Comm & Marketing costs,001.2024,-0.0608
FRA,Digital Workplace,PWC,Non-CH,001.2024,-11.68083
FRA,Digital Workplace,PWC,Dep of fixed assets,001.2024,-11.68083
FRA,Digital Workplace,PWC,OM,001.2024,299.04832
FRA,Digital Workplace,SIEMENS ENERGY,Personnel Costs,001.2024,-6.02197
FRA,Digital Workplace,SIEMENS ENERGY,Contra-accounts,001.2024,-6.02197
FRA,Digital Workplace,SIEMENS ENERGY,Non-CH,001.2024,-0.22442
FRA,Digital Workplace,SIEMENS ENERGY,Dep of fixed assets,001.2024,-0.22442
FRA,Digital Workplace,SIEMENS ENERGY,OM,001.2024,-6.24639
FRA,Digital Workplace,SIEMENS IT,Revenue Total,001.2024,24.37012
FRA,Digital Workplace,SIEMENS IT,Revenue External,001.2024,24.37012
FRA,Digital Workplace,SIEMENS IT,ER Sales of Service,001.2024,24.37012
FRA,Digital Workplace,SIEMENS IT,Personnel Costs,001.2024,-21.46665
FRA,Digital Workplace,SIEMENS IT,Contra-accounts,001.2024,-21.46665
FRA,Digital Workplace,SIEMENS IT,Non-CH,001.2024,-2.54183
FRA,Digital Workplace,SIEMENS IT,Dep of fixed assets,001.2024,-2.54183
FRA,Digital Workplace,SIEMENS IT,OM,001.2024,0.36164
FRA,Digital Workplace,TECHNIP,Revenue Total,001.2024,263.13324
FRA,Digital Workplace,TECHNIP,Revenue External,001.2024,263.13324
FRA,Digital Workplace,TECHNIP,ER Sales of Service,001.2024,248.94383
FRA,Digital Workplace,TECHNIP,ER Value Added Resale,001.2024,14.18941
FRA,Digital Workplace,TECHNIP,COGS,001.2024,-11.95123
FRA,Digital Workplace,TECHNIP,COGS - Purchase for reselling,001.2024,-11.95123
FRA,Digital Workplace,TECHNIP,Personnel Costs,001.2024,-144.13505
FRA,Digital Workplace,TECHNIP,Contra-accounts,001.2024,-144.13505
FRA,Digital Workplace,TECHNIP,Non Personnel Costs,001.2024,-0.02204
FRA,Digital Workplace,TECHNIP,Taxes and Similar expenses,001.2024,-0.00784
FRA,Digital Workplace,TECHNIP,Other means of production,001.2024,-0.0142
FRA,Digital Workplace,TECHNIP,Non-CH,001.2024,-4.81847
FRA,Digital Workplace,TECHNIP,Dep of fixed assets,001.2024,-4.81847
FRA,Digital Workplace,TECHNIP,OM,001.2024,102.20645
FRA,Digital Workplace,WILLIS TOWERS WATSON,Revenue Total,001.2024,96.02506
FRA,Digital Workplace,WILLIS TOWERS WATSON,Revenue External,001.2024,96.02506
FRA,Digital Workplace,WILLIS TOWERS WATSON,ER Sales of Service,001.2024,96.02506
FRA,Digital Workplace,WILLIS TOWERS WATSON,Personnel Costs,001.2024,-21.42288
FRA,Digital Workplace,WILLIS TOWERS WATSON,Subco Direct,001.2024,-21.42288
FRA,Digital Workplace,WILLIS TOWERS WATSON,Subco Direct Internal,001.2024,-21.42288
FRA,Digital Workplace,WILLIS TOWERS WATSON,Non Personnel Costs,001.2024,-57.31767
FRA,Digital Workplace,WILLIS TOWERS WATSON,Other Lease,001.2024,-57.31767
FRA,Digital Workplace,WILLIS TOWERS WATSON,OM,001.2024,17.28451
FRA,Digital Workplace,WORLDLINE,Revenue Total,001.2024,251.41028
FRA,Digital Workplace,WORLDLINE,Revenue External,001.2024,251.41028
FRA,Digital Workplace,WORLDLINE,ER Sales of Service,001.2024,251.41028
FRA,Digital Workplace,WORLDLINE,Personnel Costs,001.2024,-166.70979
FRA,Digital Workplace,WORLDLINE,Contra-accounts,001.2024,-166.70979
FRA,Digital Workplace,WORLDLINE,OM,001.2024,84.70049
FRA,Digital Workplace,XEROX,Revenue Total,001.2024,10.0035
FRA,Digital Workplace,XEROX,Revenue Internal,001.2024,10.0035
FRA,Digital Workplace,XEROX,IR Sales of Service,001.2024,10.0035
FRA,Digital Workplace,XEROX,Personnel Costs,001.2024,-8.9298
FRA,Digital Workplace,XEROX,Contra-accounts,001.2024,-8.9298
FRA,Digital Workplace,XEROX,OM,001.2024,1.0737
FRA,Digital Workplace,Intergroup - NAO,Revenue Total,001.2024,-11.8107
FRA,Digital Workplace,Intergroup - NAO,Revenue Internal,001.2024,-11.8107
FRA,Digital Workplace,Intergroup - NAO,IR Sales of Service,001.2024,-11.8107
FRA,Digital Workplace,Intergroup - NAO,Personnel Costs,001.2024,11.8107
FRA,Digital Workplace,Intergroup - NAO,Contra-accounts,001.2024,11.8107
FRA,Digital Workplace,Intergroup - NAO,Non-CH,001.2024,-0.16818
FRA,Digital Workplace,Intergroup - NAO,Dep of fixed assets,001.2024,-0.16818
FRA,Digital Workplace,Intergroup - NAO,OM,001.2024,-0.16818
FRA,Digital Workplace,Intergroup – France,Personnel Costs,001.2024,-58.16425
FRA,Digital Workplace,Intergroup – France,Outsourced Services Direct,001.2024,-11.66564
FRA,Digital Workplace,Intergroup – France,Outsourced Services Direct Internal,001.2024,-58.16425
FRA,Digital Workplace,Intergroup – France,Outsourced Services Direct External,001.2024,46.49861
FRA,Digital Workplace,Intergroup – France,Contra-accounts,001.2024,-46.49861
FRA,Digital Workplace,Intergroup – France,OM,001.2024,-58.16425
FRA,Digital Workplace,Intergroup – Global Struture,Revenue Total,001.2024,-108.55382
FRA,Digital Workplace,Intergroup – Global Struture,Revenue Internal,001.2024,-108.55382
FRA,Digital Workplace,Intergroup – Global Struture,IR Sales of Service,001.2024,-108.55382
FRA,Digital Workplace,Intergroup – Global Struture,Personnel Costs,001.2024,108.5539
FRA,Digital Workplace,Intergroup – Global Struture,Contra-accounts,001.2024,108.5539
FRA,Digital Workplace,Intergroup – Global Struture,Non-CH,001.2024,-0.21846
FRA,Digital Workplace,Intergroup – Global Struture,Dep of fixed assets,001.2024,-0.21846
FRA,Digital Workplace,Intergroup – Global Struture,OM,001.2024,-0.21838
FRA,Digital Workplace,Not assigned,Revenue Total,001.2024,105.9522
FRA,Digital Workplace,Not assigned,Revenue Internal,001.2024,105.9522
FRA,Digital Workplace,Not assigned,IR Sales of Service,001.2024,105.9522
FRA,Digital Workplace,Not assigned,Personnel Costs,001.2024,-25.62191
FRA,Digital Workplace,Not assigned,Personnel Expenses,001.2024,-1250.44001
FRA,Digital Workplace,Not assigned,Personnel Expenses Direct,001.2024,-1232.65383
FRA,Digital Workplace,Not assigned,Personnel Expenses Indirect,001.2024,-17.78618
FRA,Digital Workplace,Not assigned,Subco Direct,001.2024,-107.93249
FRA,Digital Workplace,Not assigned,Subco Direct Internal,001.2024,-105.55649
FRA,Digital Workplace,Not assigned,Subco Direct External,001.2024,-2.376
FRA,Digital Workplace,Not assigned,Outsourced Services Direct,001.2024,-357.91913
FRA,Digital Workplace,Not assigned,Outsourced Services Direct Internal,001.2024,-5.14394
FRA,Digital Workplace,Not assigned,Outsourced Services Direct External,001.2024,-352.77519
FRA,Digital Workplace,Not assigned,Global Recharge Direct,001.2024,-30.961
FRA,Digital Workplace,Not assigned,Contra-accounts,001.2024,1721.63072
FRA,Digital Workplace,Not assigned,Non Personnel Costs,001.2024,-90.24624
FRA,Digital Workplace,Not assigned,Maintenance,001.2024,-2.28
FRA,Digital Workplace,Not assigned,Rent,001.2024,-54.45854
FRA,Digital Workplace,Not assigned,Telecom costs,001.2024,-0.14
FRA,Digital Workplace,Not assigned,Taxes and Similar expenses,001.2024,-12.25498
FRA,Digital Workplace,Not assigned,Other means of production,001.2024,-0.8085
FRA,Digital Workplace,Not assigned,Travel expenses,001.2024,-4.37076
FRA,Digital Workplace,Not assigned,Company cars related costs,001.2024,-8.61428
FRA,Digital Workplace,Not assigned,Other insurance Premiums,001.2024,-7.31918
FRA,Digital Workplace,Not assigned,Non-CH,001.2024,-0.04432
FRA,Digital Workplace,Not assigned,Dep of fixed assets,001.2024,-0.04432
FRA,Digital Workplace,Not assigned,OM,001.2024,-9.96027
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Revenue Total,001.2024,331.07601
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Revenue External,001.2024,331.07601
FRA,Hybrid Cloud Infra,ACCOR HOTELS,ER Sales of Service,001.2024,331.07601
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Personnel Costs,001.2024,-284.68067
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Subco Direct,001.2024,-0.35162
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Subco Direct External,001.2024,-0.35162
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Outsourced Services Direct,001.2024,-0.456
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Outsourced Services Direct External,001.2024,-0.456
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Contra-accounts,001.2024,-283.87305
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Non-CH,001.2024,-13.68574
FRA,Hybrid Cloud Infra,ACCOR HOTELS,Dep of fixed assets,001.2024,-13.68574
FRA,Hybrid Cloud Infra,ACCOR HOTELS,OM,001.2024,32.7096
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Revenue Total,001.2024,386.00999
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Revenue External,001.2024,386.00999
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,ER Sales of Service,001.2024,386.00999
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Personnel Costs,001.2024,-310.28428
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Subco Direct,001.2024,-55.15096
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Subco Direct External,001.2024,-55.15096
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Outsourced Services Direct,001.2024,-1.73254
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Outsourced Services Direct Internal,001.2024,-1.73254
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Contra-accounts,001.2024,-253.40078
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Non Personnel Costs,001.2024,-86.19459
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Maintenance,001.2024,-6.24123
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Other Lease,001.2024,-78.81578
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Travel expenses,001.2024,-1.13758
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Non-CH,001.2024,-68.3534
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,Dep of fixed assets,001.2024,-68.3534
FRA,Hybrid Cloud Infra,AGENCE DU NUMERIQUE EN SANTE,OM,001.2024,-78.82228
FRA,Hybrid Cloud Infra,ADP,Revenue Total,001.2024,695.16672
FRA,Hybrid Cloud Infra,ADP,Revenue External,001.2024,695.16672
FRA,Hybrid Cloud Infra,ADP,ER Sales of Service,001.2024,695.16672
FRA,Hybrid Cloud Infra,ADP,Personnel Costs,001.2024,-611.86925
FRA,Hybrid Cloud Infra,ADP,Contra-accounts,001.2024,-611.86925
FRA,Hybrid Cloud Infra,ADP,Non-CH,001.2024,-0.22042
FRA,Hybrid Cloud Infra,ADP,Dep of fixed assets,001.2024,-0.22042
FRA,Hybrid Cloud Infra,ADP,OM,001.2024,83.07705
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Revenue Total,001.2024,14.99491
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Revenue External,001.2024,14.99491
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,ER Sales of Service,001.2024,14.99491
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Personnel Costs,001.2024,-24.07414
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Personnel Expenses,001.2024,-11.11614
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Personnel Expenses Direct,001.2024,-11.11614
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Contra-accounts,001.2024,-12.958
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Non Personnel Costs,001.2024,-1.8784
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,Travel expenses,001.2024,-1.8784
FRA,Hybrid Cloud Infra,AEROPORTS DE PARIS,OM,001.2024,-10.95763
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,Revenue Total,001.2024,-0.69487
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,Revenue External,001.2024,-0.69487
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,ER Sales of Service,001.2024,-0.69487
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,Personnel Costs,001.2024,-5.99415
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,Contra-accounts,001.2024,-5.99415
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,Non Personnel Costs,001.2024,-0.47283
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,Travel expenses,001.2024,-0.47283
FRA,Hybrid Cloud Infra,AIR FRANCE KLM,OM,001.2024,-7.16185
FRA,Hybrid Cloud Infra,AIR LIQUIDE,Revenue Total,001.2024,13.25
FRA,Hybrid Cloud Infra,AIR LIQUIDE,Revenue External,001.2024,13.25
FRA,Hybrid Cloud Infra,AIR LIQUIDE,ER Sales of Service,001.2024,13.25
FRA,Hybrid Cloud Infra,AIR LIQUIDE,Personnel Costs,001.2024,-7.90913
FRA,Hybrid Cloud Infra,AIR LIQUIDE,Contra-accounts,001.2024,-7.90913
FRA,Hybrid Cloud Infra,AIR LIQUIDE,OM,001.2024,5.34087
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Revenue Total,001.2024,151.95554
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Revenue External,001.2024,151.95554
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,ER Sales of Service,001.2024,151.95554
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Personnel Costs,001.2024,-93.04857
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Subco Direct,001.2024,20.80562
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Subco Direct External,001.2024,20.80562
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Outsourced Services Direct,001.2024,-26.36718
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Outsourced Services Direct Internal,001.2024,-14.18507
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Outsourced Services Direct External,001.2024,-12.18211
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Contra-accounts,001.2024,-87.48701
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Non Personnel Costs,001.2024,-4.20472
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Maintenance,001.2024,-4.20472
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Non-CH,001.2024,-1.41021
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,Dep of fixed assets,001.2024,-1.41021
FRA,Hybrid Cloud Infra,ATTIJARIWAFA BANK,OM,001.2024,53.29204
FRA,Hybrid Cloud Infra,BAYER,Personnel Costs,001.2024,73.02697
FRA,Hybrid Cloud Infra,BAYER,Outsourced Services Direct,001.2024,73.02697
FRA,Hybrid Cloud Infra,BAYER,Outsourced Services Direct External,001.2024,73.02697
FRA,Hybrid Cloud Infra,BAYER,OM,001.2024,73.02697
FRA,Hybrid Cloud Infra,BNP PARIBAS,Revenue Total,001.2024,324.229
FRA,Hybrid Cloud Infra,BNP PARIBAS,Revenue External,001.2024,324.229
